,Unnamed: 0,flow ID, source IP, destination IP, source port, destination port, protocol, date, duration, TotalFwdPkts, TotalBwdPkts, TotLenfwdDL, TotLenfwdTR, TotLenfwdAPP, TotLenbwdDL, TotLenbwdTR, TotLenbwdAPP, DLfwdPktLenMAX, DLfwdPktLenMIN, DLfwdPktLenMEAN, DLfwdPktLenSTD, TRfwdPktLenMAX, TRfwdPktLenMIN, TRfwdPktLenMEAN, TRfwdPktLenSTD, APPfwdPktLenMAX, APPfwdPktLenMIN, APPfwdPktLenMEAN, APPfwdPktLenSTD, DLbwdPktLenMAX, DLbwdPktLenMIN, DLbwdPktLenMEAN, DLbwdPktLenSTD, TRbwdPktLenMAX, TRbwdPktLenMIN, TRbwdPktLenMEAN, TRbwdPktLenSTD, APPbwdPktLenMAX, APPbwdPktLenMIN, APPbwdPktLenMEAN, APPbwdPktLenSTD, DLflowBytes/sec, TRflowBytes/sec, APPflowBytes/sec, FlowPkts/sec, FlowIAT_MEAN, FlowIAT_STD, FlowIAT_MAX, FlowIAT_MIN, TotalFwdIAT, fwdIAT_MEAN, fwdIAT_STD, fwdIAT_MAX, fwdIAT_MIN, TotalBwdIAT, bwdIAT_MEAN, bwdIAT_STD, bwdIAT_MAX, bwdIAT_MIN, DLfwdHdrLen, TRfwdHdrLen, APPfwdHdrLen, DLbwdHdrLen, TRbwdHdrLen, APPbwdHdrLen, fwdPkts/sec, bwdPkts/sec, DLpktLenMEAN, DLpktLenMIN, DLpktLenMAX, DLpktLenSTD, DLpktLenVAR, TRpktLenMEAN, TRpktLenMIN, TRpktLenMAX, TRpktLenSTD, TRpktLenVAR, APPpktLenMEAN, APPpktLenMIN, APPpktLenMAX, APPpktLenSTD, APPpktLenVAR, ActiveMEAN, ActiveSTD, ActiveMAX, ActiveMIN, IdleMEAN, IdleSTD, IdleMAX, IdleMIN, frameSrc, frameDst, TotPktsInFlow, firstPacketDIR, mostCommonREQ_FUNC_CODE, mostCommonRESP_FUNC_CODE, corruptConfigFragments, deviceTroubleFragments, deviceRestartFragments, pktsFromMASTER, pktsFromSLAVE, Label
30692,156,192.168.1.1-192.168.1.3-40352-20000,192.168.1.1,192.168.1.3,40352,20000,6, 16/05/2020  20:11:54 ,293,1,1,1000,999,997,7,6,2,1000,1000,1000,-1,999,999,999,-1,997,997,997,-1,7,7,7,-1,6,6,6,-1,2,2,2,-1,3436860.068,3430034.13,3409556.314,6825.938567,293,-1,293,293,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,3412.969283,3412.969283,503.5,7,1000,702.1570337,493024.5,502.5,6,999,702.1570337,493024.5,499.5,2,997,703.5712473,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
38821,69,192.168.1.12-192.168.1.5-57624-20003,192.168.1.12,192.168.1.5,57624,20003,6, 19/05/2020  00:48:13 ,118225428,62,64,514,452,328,1336,1272,1016,17,8,8.290322581,1.603143396,16,7,7.290322581,1.603143396,14,5,5.290322581,1.603143396,282,7,20.875,55.78459138,281,6,19.875,55.78459138,277,2,15.875,55.78459138,15.64807192,14.58231135,11.36811279,1.065760574,945803.424,990571.3729,2064161,201,118225170,1938117.541,271716.7271,2064500,580975,118225163,1876589.889,434470.7486,2064465,466,620,62,124,640,64,256,0.52442187,0.541338704,14.68253968,7,282,40.1193521,1609.562413,13.68253968,6,281,40.1193521,1609.562413,10.66666667,2,277,39.97359128,1597.888,0,0,0,0,0,0,0,0,4,13,126,MASTER,1,129,0,0,0,62,64,INIT_DATA
17605,917,192.168.1.1-192.168.1.7-51544-20001,192.168.1.1,192.168.1.7,51544,20001,6, 16/05/2020  02:58:08 ,118058759,65,67,529,464,334,1357,1290,1022,17,5,8.138461538,1.712791244,16,4,7.138461538,1.712791244,14,2,5.138461538,1.712791244,282,7,20.25373134,54.57864586,281,6,19.25373134,54.57864586,277,2,15.25373134,54.57864586,15.97509593,14.85700862,11.48580598,1.118087308,901211.9008,978110.1688,2001388,464,118058005,1844656.328,461968.3872,2002198,21392,118058184,1788760.364,551160.3591,2002028,21643,650,65,130,670,67,268,0.550573295,0.567514012,14.28787879,5,282,39.23243134,1539.183669,13.28787879,4,281,39.23243134,1539.183669,10.27272727,2,277,39.08946304,1527.986121,0,0,0,0,0,0,0,0,2,15,132,MASTER,1,129,0,0,0,65,67,WARM_RESTART
34949,26,192.168.1.11-192.168.1.4-38620-20000,192.168.1.11,192.168.1.4,38620,20000,6, 16/05/2020  19:10:33 ,222,1,1,1000,999,997,7,6,2,1000,1000,1000,-1,999,999,999,-1,997,997,997,-1,7,7,7,-1,6,6,6,-1,2,2,2,-1,4536036.036,4527027.027,4500000,9009.009009,222,-1,222,222,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,4504.504505,4504.504505,503.5,7,1000,702.1570337,493024.5,502.5,6,999,702.1570337,493024.5,499.5,2,997,703.5712473,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
591,35,192.168.1.2-192.168.1.3-40837-20000,192.168.1.2,192.168.1.3,40837,20000,6, 18/05/2020  19:48:57 ,119546498,6,7,66,60,48,937,930,902,17,8,11,4.647580015,16,7,10,4.647580015,14,5,8,4.647580015,282,7,133.8571429,126.3083906,281,6,132.8571429,126.3083906,277,2,128.8571429,126.3083906,8.390040836,8.281296538,7.946698698,0.108744298,9962208.167,14557380.58,36640561,246,119546252,23909250.4,12886454.54,36640843,4591118,119546173,19924362.17,17079179.07,39251360,472,60,6,12,70,7,28,0.050189676,0.058554622,77.15384615,7,282,109.7708569,12049.64103,76.15384615,6,281,109.7708569,12049.64103,73.07692308,2,277,109.1714718,11918.41026,1150540,2293722.695,4591118,282,28736023,8122523.905,36640561,20282853,1,11,13,MASTER,1,129,0,0,0,6,7,REPLAY
12861,452,192.168.1.12-192.168.1.8-43941-20003,192.168.1.12,192.168.1.8,43941,20003,6, 15/05/2020  20:12:05 ,118063430,65,67,529,464,334,1357,1290,1022,17,5,8.138461538,1.712791244,16,4,7.138461538,1.712791244,14,2,5.138461538,1.712791244,282,7,20.25373134,54.57864586,281,6,19.25373134,54.57864586,277,2,15.25373134,54.57864586,15.9744639,14.85642082,11.48535156,1.118043072,901247.5573,978525.3901,2001301,600,118062753,1844730.516,464389.826,2002727,24027,118062346,1788823.424,553020.2382,2002052,24264,650,65,130,670,67,268,0.550551513,0.567491559,14.28787879,5,282,39.23243134,1539.183669,13.28787879,4,281,39.23243134,1539.183669,10.27272727,2,277,39.08946304,1527.986121,0,0,0,0,0,0,0,0,4,16,132,MASTER,1,129,0,0,0,65,67,COLD_RESTART
7756,124,192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.6,54308,20002,6, 15/05/2020  00:32:02 ,118039315,65,67,556,491,361,1357,1290,1022,17,8,8.553846154,1.976666775,16,7,7.553846154,1.976666775,14,5,5.553846154,1.976666775,282,7,20.25373134,54.57864586,281,6,19.25373134,54.57864586,277,2,15.25373134,54.57864586,16.20646477,15.08819329,11.71643532,1.118271484,901063.4733,968626.6252,2002512,160,118039086,1844360.719,411928.4949,2002760,278498,118039026,1788470.091,515659.8703,2002770,426,650,65,130,670,67,268,0.550663989,0.567607496,14.49242424,7,282,39.2067326,1537.167881,13.49242424,6,281,39.2067326,1537.167881,10.47727273,2,277,39.069026,1526.388793,0,0,0,0,0,0,0,0,3,14,132,MASTER,1,129,0,0,0,65,67,DISABLE_UNSOLICITED
21558,122,192.168.1.1-192.168.1.7-51544-20001,192.168.1.1,192.168.1.7,51544,20001,6, 16/05/2020  00:10:03 ,118062660,66,68,534,468,336,1364,1296,1024,17,5,8.090909091,1.742917737,16,4,7.090909091,1.742917737,14,2,5.090909091,1.742917737,282,7,20.05882353,54.19365011,281,6,19.05882353,54.19365011,277,2,15.05882353,54.19365011,16.07620902,14.9412185,11.51930678,1.134990521,887689.1729,973625.1072,2001817,199,118062307,1816343.185,497806.5623,2002196,27750,118062405,1762125.448,576809.01,2002151,27831,660,66,132,680,68,272,0.559025182,0.575965339,14.1641791,5,282,38.94959033,1517.070587,13.1641791,4,281,38.94959033,1517.070587,10.14925373,2,277,38.80750789,1506.022669,0,0,0,0,0,0,0,0,2,15,134,MASTER,1,129,0,0,0,66,68,WARM_RESTART
831,101,192.168.1.12-192.168.1.5-57558-20003,192.168.1.12,192.168.1.5,57558,20003,6, 19/05/2020  14:42:36 ,118434098,62,64,514,452,328,1336,1272,1016,17,8,8.290322581,1.603143396,16,7,7.290322581,1.603143396,14,5,5.290322581,1.603143396,282,7,20.875,55.78459138,281,6,19.875,55.78459138,277,2,15.875,55.78459138,15.62050145,14.55661865,11.34808322,1.063882802,947472.784,991055.077,2069697,382,118433514,1941533.016,265765.5724,2070493,577171,118433430,1879895.714,431314.4022,2070452,382,620,62,124,640,64,256,0.523497887,0.540384915,14.68253968,7,282,40.1193521,1609.562413,13.68253968,6,281,40.1193521,1609.562413,10.66666667,2,277,39.97359128,1597.888,0,0,0,0,0,0,0,0,4,13,126,MASTER,1,129,0,0,0,62,64,STOP_APP
32107,454,192.168.1.12-192.168.1.5-40792-20000,192.168.1.12,192.168.1.5,40792,20000,6, 16/05/2020  22:22:21 ,240,1,1,1000,999,997,7,6,2,1000,1000,1000,-1,999,999,999,-1,997,997,997,-1,7,7,7,-1,6,6,6,-1,2,2,2,-1,4195833.333,4187500,4162500,8333.333333,240,-1,240,240,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,4166.666667,4166.666667,503.5,7,1000,702.1570337,493024.5,502.5,6,999,702.1570337,493024.5,499.5,2,997,703.5712473,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
37816,4,192.168.1.12-192.168.1.5-57624-20003,192.168.1.12,192.168.1.5,57624,20003,6, 18/05/2020  23:48:02 ,118536904,62,64,514,452,328,1336,1272,1016,17,8,8.290322581,1.603143396,16,7,7.290322581,1.603143396,14,5,5.290322581,1.603143396,282,7,20.875,55.78459138,281,6,19.875,55.78459138,277,2,15.875,55.78459138,15.60695393,14.54399383,11.33824113,1.062960106,948295.232,1001733.761,2204018,256,118536145,1943215.492,333691.1531,2204746,107026,118536190,1881526.825,475062.618,2204849,256,620,62,124,640,64,256,0.523043862,0.539916244,14.68253968,7,282,40.1193521,1609.562413,13.68253968,6,281,40.1193521,1609.562413,10.66666667,2,277,39.97359128,1597.888,0,0,0,0,0,0,0,0,4,13,126,MASTER,1,129,0,0,0,62,64,INIT_DATA
32160,507,192.168.1.12-192.168.1.5-40898-20000,192.168.1.12,192.168.1.5,40898,20000,6, 16/05/2020  22:44:48 ,329,1,1,1000,999,997,7,6,2,1000,1000,1000,-1,999,999,999,-1,997,997,997,-1,7,7,7,-1,6,6,6,-1,2,2,2,-1,3060790.274,3054711.246,3036474.164,6079.027356,329,-1,329,329,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,3039.513678,3039.513678,503.5,7,1000,702.1570337,493024.5,502.5,6,999,702.1570337,493024.5,499.5,2,997,703.5712473,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
4050,210,192.168.1.12-192.168.1.5-34359-20003,192.168.1.12,192.168.1.5,34359,20003,6, 15/05/2020  00:22:02 ,118055022,65,67,556,491,361,1357,1290,1022,17,8,8.553846154,1.976666775,16,7,7.553846154,1.976666775,14,5,5.553846154,1.976666775,282,7,20.25373134,54.57864586,281,6,19.25373134,54.57864586,277,2,15.25373134,54.57864586,16.20430853,15.08618583,11.71487648,1.1181227,901183.374,964451.4674,2001222,284,118054356,1844599.313,393062.5343,2001938,446752,118054328,1788701.939,501220.0838,2001942,284,650,65,130,670,67,268,0.550590724,0.567531977,14.49242424,7,282,39.2067326,1537.167881,13.49242424,6,281,39.2067326,1537.167881,10.47727273,2,277,39.069026,1526.388793,0,0,0,0,0,0,0,0,4,13,132,MASTER,1,129,0,0,0,65,67,DISABLE_UNSOLICITED
698,29,192.168.1.2-192.168.1.4-48948-20000,192.168.1.2,192.168.1.4,48948,20000,6, 18/05/2020  19:38:02 ,119496182,27,26,234,207,153,1087,1061,957,17,8,8.666666667,2.401922307,16,7,7.666666667,2.401922307,14,5,5.666666667,2.401922307,468,7,41.80769231,106.8093701,467,6,40.80769231,106.8093701,463,2,36.80769231,106.8093701,11.0547465,10.61121769,9.28899971,0.443528815,2298003.5,4117430.64,20055656,184,119495983,4595999.346,4862718.515,20055928,427997,119495583,4779823.32,5264145.99,20055960,539,270,27,54,260,26,104,0.225948642,0.217580173,24.9245283,7,468,75.94326046,5767.37881,23.9245283,6,467,75.94326046,5767.37881,20.94339623,2,463,75.72734876,5734.63135,4313608.429,5418475.119,14843543,213,11326099.71,4989652.533,20055656,5166195,1,12,53,MASTER,1,129,0,0,0,27,26,REPLAY
12824,415,192.168.1.12-192.168.1.6-36519-20003,192.168.1.12,192.168.1.6,36519,20003,6, 15/05/2020  20:02:05 ,118064777,65,67,529,464,334,1357,1290,1022,17,5,8.138461538,1.712791244,16,4,7.138461538,1.712791244,14,2,5.138461538,1.712791244,282,7,20.25373134,54.57864586,281,6,19.25373134,54.57864586,277,2,15.25373134,54.57864586,15.97428164,14.85625133,11.48522052,1.118030317,901257.8397,965054.634,2000536,472,118063919,1844748.734,396578.4247,2002089,424004,118063894,1788846.879,503884.7942,2002394,472,650,65,130,670,67,268,0.550545232,0.567485085,14.28787879,5,282,39.23243134,1539.183669,13.28787879,4,281,39.23243134,1539.183669,10.27272727,2,277,39.08946304,1527.986121,0,0,0,0,0,0,0,0,4,14,132,MASTER,1,129,0,0,0,65,67,COLD_RESTART
35135,1671,192.168.1.3-192.168.1.2-20000-36016,192.168.1.3,192.168.1.2,20000,36016,6, 16/05/2020  23:04:47 ,11220572,9,8,507,498,462,70,62,46,282,7,56.33333333,101.4162216,281,6,55.33333333,101.4162216,277,2,51.33333333,101.4162216,17,5,8.75,3.494894235,16,4,7.75,3.494894235,14,2,5.75,3.494894235,51.42340337,49.90832909,45.27398425,1.515074276,701285.75,944296.8353,2000200,202,11220572,1402571.5,888598.6466,2001282,20521,11219472,1602781.714,756406.9994,2001067,20139,90,9,36,80,8,16,0.802098146,0.71297613,33.94117647,5,282,75.81100727,5747.308824,32.94117647,4,281,75.81100727,5747.308824,29.88235294,2,277,75.48500046,5697.985294,0,0,0,0,0,0,0,0,11,1,17,OUTSTATION,1,129,0,0,0,8,9,NORMAL
12365,916,192.168.1.11-192.168.1.8-49537-20002,192.168.1.11,192.168.1.8,49537,20002,6, 15/05/2020  22:08:05 ,118188660,66,68,534,468,336,1364,1296,1024,17,5,8.090909091,1.742917737,16,4,7.090909091,1.742917737,14,2,5.090909091,1.742917737,282,7,20.05882353,54.19365011,281,6,19.05882353,54.19365011,277,2,15.05882353,54.19365011,16.0590703,14.92528979,11.50702614,1.133780517,888636.5414,987578.7405,2001034,283,118188033,1818277.431,547517.5055,2001769,28788,118188070,1764001.045,620975.3295,2001828,283,660,66,132,680,68,272,0.55842921,0.575351307,14.1641791,5,282,38.94959033,1517.070587,13.1641791,4,281,38.94959033,1517.070587,10.14925373,2,277,38.80750789,1506.022669,0,0,0,0,0,0,0,0,3,16,134,MASTER,1,129,0,0,0,66,68,COLD_RESTART
17667,19,192.168.1.12-192.168.1.10-48221-20003,192.168.1.12,192.168.1.10,48221,20003,6, 15/05/2020  23:14:00 ,118058516,66,68,534,468,336,1364,1296,1024,17,5,8.090909091,1.742917737,16,4,7.090909091,1.742917737,14,2,5.090909091,1.742917737,282,7,20.05882353,54.19365011,281,6,19.05882353,54.19365011,277,2,15.05882353,54.19365011,16.07677332,14.94174296,11.51971112,1.135030361,887658.015,972040.7032,2000744,378,118057665,1816271.769,488541.3554,2001508,36396,118057806,1762056.806,573099.9333,2001638,378,660,66,132,680,68,272,0.559044805,0.575985556,14.1641791,5,282,38.94959033,1517.070587,13.1641791,4,281,38.94959033,1517.070587,10.14925373,2,277,38.80750789,1506.022669,0,0,0,0,0,0,0,0,4,18,134,MASTER,1,129,0,0,0,66,68,WARM_RESTART
6967,290,192.168.1.12-192.168.1.5-34359-20003,192.168.1.12,192.168.1.5,34359,20003,6, 15/05/2020  01:54:06 ,118058177,66,68,570,504,372,1364,1296,1024,17,8,8.636363636,2.072800882,16,7,7.636363636,2.072800882,14,5,5.636363636,2.072800882,282,7,20.05882353,54.19365011,281,6,19.05882353,54.19365011,277,2,15.05882353,54.19365011,16.38175389,15.24672027,11.82467861,1.13503362,887655.4662,973904.2203,2002027,201,118057868,1816274.892,497267.6732,2002304,20773,118057919,1762058.493,577913.8268,2002339,20810,660,66,132,680,68,272,0.55904641,0.57598721,14.43283582,7,282,38.91622925,1514.472899,13.43283582,6,281,38.91622925,1514.472899,10.41791045,2,277,38.78110898,1503.974414,0,0,0,0,0,0,0,0,4,13,134,MASTER,1,129,0,0,0,66,68,DISABLE_UNSOLICITED
13221,812,192.168.1.12-192.168.1.10-55149-20003,192.168.1.12,192.168.1.10,55149,20003,6, 15/05/2020  21:42:08 ,118060433,65,67,529,464,334,1357,1290,1022,17,5,8.138461538,1.712791244,16,4,7.138461538,1.712791244,14,2,5.138461538,1.712791244,282,7,20.25373134,54.57864586,281,6,19.25373134,54.57864586,277,2,15.25373134,54.57864586,15.97486941,14.85679796,11.48564312,1.118071454,901224.6794,973517.572,2000801,560,118059648,1844682,442167.3691,2001636,12684,118059565,1788781.288,535095.7892,2001792,12940,650,65,130,670,67,268,0.550565489,0.567505965,14.28787879,5,282,39.23243134,1539.183669,13.28787879,4,281,39.23243134,1539.183669,10.27272727,2,277,39.08946304,1527.986121,0,0,0,0,0,0,0,0,4,18,132,MASTER,1,129,0,0,0,65,67,COLD_RESTART
37649,77,192.168.1.1-192.168.1.3-56734-20001,192.168.1.1,192.168.1.3,56734,20001,6, 19/05/2020  02:14:20 ,118158837,62,64,514,452,328,1336,1272,1016,17,8,8.290322581,1.603143396,16,7,7.290322581,1.603143396,14,5,5.290322581,1.603143396,282,7,20.875,55.78459138,281,6,19.875,55.78459138,277,2,15.875,55.78459138,15.65689073,14.59052953,11.37451954,1.066361207,945270.696,991044.6987,2076713,267,118158062,1937017.41,282825.857,2077631,430955,118158149,1875526.175,441088.4187,2077625,267,620,62,124,640,64,256,0.524717419,0.541643788,14.68253968,7,282,40.1193521,1609.562413,13.68253968,6,281,40.1193521,1609.562413,10.66666667,2,277,39.97359128,1597.888,0,0,0,0,0,0,0,0,2,11,126,MASTER,1,129,0,0,0,62,64,INIT_DATA
22813,421,192.168.1.12-192.168.1.9-46269-20003,192.168.1.12,192.168.1.9,46269,20003,6, 16/05/2020  02:40:06 ,118067883,66,68,534,468,336,1364,1296,1024,17,5,8.090909091,1.742917737,16,4,7.090909091,1.742917737,14,2,5.090909091,1.742917737,282,7,20.05882353,54.19365011,281,6,19.05882353,54.19365011,277,2,15.05882353,54.19365011,16.07549786,14.94055754,11.5187972,1.134940312,887728.4436,977275.5879,2001634,237,118067384,1816421.292,512483.243,2001970,23861,118067590,1762202.836,589240.4243,2002130,22989,660,66,132,680,68,272,0.559000452,0.57593986,14.1641791,5,282,38.94959033,1517.070587,13.1641791,4,281,38.94959033,1517.070587,10.14925373,2,277,38.80750789,1506.022669,0,0,0,0,0,0,0,0,4,17,134,MASTER,1,129,0,0,0,66,68,WARM_RESTART
12408,959,192.168.1.11-192.168.1.6-56247-20002,192.168.1.11,192.168.1.6,56247,20002,6, 15/05/2020  22:18:07 ,110053691,60,62,492,432,312,1322,1260,1012,17,5,8.2,1.734984003,16,4,7.2,1.734984003,14,2,5.2,1.734984003,282,7,21.32258065,56.63422304,281,6,20.32258065,56.63422304,277,2,16.32258065,56.63422304,16.48286381,15.37431398,12.03049155,1.108549826,909534.6364,986800.8353,2000596,592,110052967,1865304.525,457784.6252,2002954,20940,110052894,1804145.803,556482.382,2002818,20951,600,60,120,620,62,248,0.545188439,0.563361387,14.86885246,5,282,40.76559699,1661.833898,13.86885246,4,281,40.76559699,1661.833898,10.85245902,2,277,40.61544553,1649.614415,0,0,0,0,0,0,0,0,3,14,122,MASTER,1,129,0,0,0,60,62,COLD_RESTART
34784,983,192.168.1.1-192.168.1.3-41022-20000,192.168.1.1,192.168.1.3,41022,20000,6, 16/05/2020  22:34:57 ,73,1,1,1000,999,997,7,6,2,1000,1000,1000,-1,999,999,999,-1,997,997,997,-1,7,7,7,-1,6,6,6,-1,2,2,2,-1,13794520.55,13767123.29,13684931.51,27397.26027,73,-1,73,73,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,13698.63014,13698.63014,503.5,7,1000,702.1570337,493024.5,502.5,6,999,702.1570337,493024.5,499.5,2,997,703.5712473,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
28182,539,192.168.1.3-192.168.1.1-20000-38840,192.168.1.3,192.168.1.1,20000,38840,6, 16/05/2020  16:39:58 ,262,1,1,7,6,2,1000,999,997,7,7,7,-1,6,6,6,-1,2,2,2,-1,1000,1000,1000,-1,999,999,999,-1,997,997,997,-1,3843511.45,3835877.863,3812977.099,7633.587786,262,-1,262,262,0,0,0,0,0,0,0,0,0,0,10,1,4,10,1,2,3816.793893,3816.793893,503.5,7,1000,702.1570337,493024.5,502.5,6,999,702.1570337,493024.5,499.5,2,997,703.5712473,495012.5,0,0,0,0,0,0,0,0,11,1,2,OUTSTATION,5,130,0,0,0,1,1,DNP3_ENUMERATE
599,109,192.168.1.1-192.168.1.3-53048-20001,192.168.1.1,192.168.1.3,53048,20001,6, 19/05/2020  14:58:29 ,118416745,62,64,514,452,328,1336,1272,1016,17,8,8.290322581,1.603143396,16,7,7.290322581,1.603143396,14,5,5.290322581,1.603143396,282,7,20.875,55.78459138,281,6,19.875,55.78459138,277,2,15.875,55.78459138,15.62279051,14.5587518,11.34974619,1.064038705,947333.96,997159.6505,2068695,341,118416063,1941246.934,310341.7066,2069447,150934,118415951,1879618.27,459166.6517,2069353,341,620,62,124,640,64,256,0.523574601,0.540464104,14.68253968,7,282,40.1193521,1609.562413,13.68253968,6,281,40.1193521,1609.562413,10.66666667,2,277,39.97359128,1597.888,0,0,0,0,0,0,0,0,2,11,126,MASTER,1,129,0,0,0,62,64,STOP_APP
35414,502,192.168.1.11-192.168.1.4-39096-20000,192.168.1.11,192.168.1.4,39096,20000,6, 16/05/2020  20:53:26 ,293,1,1,1000,999,997,7,6,2,1000,1000,1000,-1,999,999,999,-1,997,997,997,-1,7,7,7,-1,6,6,6,-1,2,2,2,-1,3436860.068,3430034.13,3409556.314,6825.938567,293,-1,293,293,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,3412.969283,3412.969283,503.5,7,1000,702.1570337,493024.5,502.5,6,999,702.1570337,493024.5,499.5,2,997,703.5712473,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
14281,336,192.168.1.2-192.168.1.4-60224-20000,192.168.1.2,192.168.1.4,60224,20000,6, 15/05/2020  19:44:02 ,118060777,62,64,514,452,328,1336,1272,1016,17,8,8.290322581,1.603143396,16,7,7.290322581,1.603143396,14,5,5.290322581,1.603143396,282,7,20.875,55.78459138,281,6,19.875,55.78459138,277,2,15.875,55.78459138,15.66989518,14.60264826,11.38396709,1.067246915,944486.216,1000772.705,2001151,338,118059837,1935407.164,355038.7625,2001758,8856,118059769,1873964.587,486351.9815,2002125,338,620,62,124,640,64,256,0.525153244,0.542093671,14.68253968,7,282,40.1193521,1609.562413,13.68253968,6,281,40.1193521,1609.562413,10.66666667,2,277,39.97359128,1597.888,0,0,0,0,0,0,0,0,1,12,126,MASTER,1,129,0,0,0,62,64,NORMAL
25519,85,192.168.1.12-192.168.1.5-37948-20000,192.168.1.12,192.168.1.5,37948,20000,6, 16/05/2020  15:22:10 ,493,1,1,1000,999,997,7,6,2,1000,1000,1000,-1,999,999,999,-1,997,997,997,-1,7,7,7,-1,6,6,6,-1,2,2,2,-1,2042596.349,2038539.554,2026369.168,4056.795132,493,-1,493,493,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,2028.397566,2028.397566,503.5,7,1000,702.1570337,493024.5,502.5,6,999,702.1570337,493024.5,499.5,2,997,703.5712473,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_ENUMERATE
38956,207,192.168.1.12-192.168.1.5-57624-20003,192.168.1.12,192.168.1.5,57624,20003,6, 19/05/2020  03:06:30 ,119993205,62,64,514,452,328,1336,1272,1016,17,8,8.290322581,1.603143396,16,7,7.290322581,1.603143396,14,5,5.290322581,1.603143396,282,7,20.875,55.78459138,281,6,19.875,55.78459138,277,2,15.875,55.78459138,15.41753968,14.36748023,11.20063424,1.05005946,959945.64,1001558.095,2069052,162,119992951,1967097.557,245166.2535,2069340,116987,119992652,1904645.27,423041.5467,2069214,410,620,62,124,640,64,256,0.516695925,0.533363535,14.68253968,7,282,40.1193521,1609.562413,13.68253968,6,281,40.1193521,1609.562413,10.66666667,2,277,39.97359128,1597.888,0,0,0,0,0,0,0,0,4,13,126,MASTER,1,129,0,0,0,62,64,INIT_DATA
37616,44,192.168.1.1-192.168.1.3-56734-20001,192.168.1.1,192.168.1.3,56734,20001,6, 19/05/2020  01:08:12 ,118220010,62,64,514,452,328,1336,1272,1016,17,8,8.290322581,1.603143396,16,7,7.290322581,1.603143396,14,5,5.290322581,1.603143396,282,7,20.875,55.78459138,281,6,19.875,55.78459138,277,2,15.875,55.78459138,15.64878907,14.58297965,11.36863379,1.065809418,945760.08,993609.9408,2067179,264,118219046,1938017.148,297333.6461,2068020,368025,118219199,1876495.222,450331.8544,2067930,264,620,62,124,640,64,256,0.524445904,0.541363514,14.68253968,7,282,40.1193521,1609.562413,13.68253968,6,281,40.1193521,1609.562413,10.66666667,2,277,39.97359128,1597.888,0,0,0,0,0,0,0,0,2,11,126,MASTER,1,129,0,0,0,62,64,INIT_DATA
29643,893,192.168.1.4-192.168.1.11-20000-38094,192.168.1.4,192.168.1.11,20000,38094,6, 16/05/2020  17:55:55 ,87,1,1,7,6,2,1000,999,997,7,7,7,-1,6,6,6,-1,2,2,2,-1,1000,1000,1000,-1,999,999,999,-1,997,997,997,-1,11574712.64,11551724.14,11482758.62,22988.50575,87,-1,87,87,0,0,0,0,0,0,0,0,0,0,10,1,4,10,1,2,11494.25287,11494.25287,503.5,7,1000,702.1570337,493024.5,502.5,6,999,702.1570337,493024.5,499.5,2,997,703.5712473,495012.5,0,0,0,0,0,0,0,0,12,1,2,OUTSTATION,5,130,0,0,0,1,1,DNP3_ENUMERATE
1301,105,192.168.1.1-192.168.1.3-53048-20001,192.168.1.1,192.168.1.3,53048,20001,6, 19/05/2020  13:04:13 ,118220509,62,64,514,452,328,1336,1272,1016,17,8,8.290322581,1.603143396,16,7,7.290322581,1.603143396,14,5,5.290322581,1.603143396,282,7,20.875,55.78459138,281,6,19.875,55.78459138,277,2,15.875,55.78459138,15.64872301,14.5829181,11.3685858,1.065804919,945764.072,990823.6889,2075923,176,118220217,1938036.344,273754.7993,2076207,526984,118220258,1876512.032,435694.257,2076247,458,620,62,124,640,64,256,0.52444369,0.541361229,14.68253968,7,282,40.1193521,1609.562413,13.68253968,6,281,40.1193521,1609.562413,10.66666667,2,277,39.97359128,1597.888,0,0,0,0,0,0,0,0,2,11,126,MASTER,1,129,0,0,0,62,64,STOP_APP
